rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,boxes_type,utt_type,correct_side,responses,subid,accuracy
27099.92000000784,consent/consent.html,external-html,1,46876,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,hbwf_gwjg_ktky,NA
2040.19500000868,NA,html-button-response,2,48925,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,hbwf_gwjg_ktky,NA
26858.355000033043,NA,html-button-response,3,77790,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,hbwf_gwjg_ktky,NA
3291.5150000480935,NA,html-button-response,4,81088,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,hbwf_gwjg_ktky,NA
9820.234999991953,NA,html-button-response,5,90914,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,num,simple,1,NA,hbwf_gwjg_ktky,1
7206.650000007357,NA,survey-text,6,98137,0.0-4.0,NA,NA,comment,NA,NA,NA,its correct,hbwf_gwjg_ktky,NA
2407.8999999910593,NA,html-button-response,7,100549,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,hbwf_gwjg_ktky,NA
21634.27500007674,recaptcha.html,external-html,0,21647,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
31754.650000017136,consent/consent.html,external-html,1,53419,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
1716.444999910891,NA,html-button-response,2,55138,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
5746.684999903664,NA,html-button-response,3,62890,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
6699.264999944717,NA,html-button-response,4,69591,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
4766.8099999427795,NA,html-button-response,5,74360,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,num,simple,0,NA,hgzk_igmm_tjnb,0
29418.42500003986,NA,survey-text,6,103783,0.0-4.0,NA,NA,comment,NA,NA,NA,"The exclamation point implied he saw something unexpected, like many dots.",hgzk_igmm_tjnb,NA
3271.354999858886,NA,html-button-response,7,107056,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,hgzk_igmm_tjnb,NA
14549.995000000308,recaptcha.html,external-html,0,14629,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,hlhp_iazx_doud,NA
16406.79999999975,consent/consent.html,external-html,1,31190,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,hlhp_iazx_doud,NA
1745.5300000001444,NA,html-button-response,2,32950,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,hlhp_iazx_doud,NA
3302.615000000056,NA,html-button-response,3,38256,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,hlhp_iazx_doud,NA
2914.9999999999563,NA,html-button-response,4,41178,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,hlhp_iazx_doud,NA
3030.4300000002477,NA,html-button-response,5,44215,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,1,NA,hlhp_iazx_doud,0
21339.370000000148,NA,survey-text,6,65574,0.0-4.0,NA,NA,comment,NA,NA,NA,It looks like a goofy thing this alien would pick out,hlhp_iazx_doud,NA
1687.0800000001618,NA,html-button-response,7,67264,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,hlhp_iazx_doud,NA
10858.690000000934,recaptcha.html,external-html,0,10867,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ikom_lblu_alnv,NA
11979.319999998552,consent/consent.html,external-html,1,25102,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ikom_lblu_alnv,NA
4691.2650000012945,NA,html-button-response,2,29795,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ikom_lblu_alnv,NA
10230.750000002445,NA,html-button-response,3,42036,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ikom_lblu_alnv,NA
8318.814999998722,NA,html-button-response,4,50356,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ikom_lblu_alnv,NA
12477.174999999988,NA,html-button-response,5,62835,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,ikom_lblu_alnv,0
23046.09000000346,NA,survey-text,6,85884,0.0-4.0,NA,NA,comment,NA,NA,NA,there is something one can view in the box,ikom_lblu_alnv,NA
2102.520000000368,NA,html-button-response,7,87988,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ikom_lblu_alnv,NA
11101.999999955297,recaptcha.html,external-html,0,11213,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ilpd_bdex_btjx,NA
8347.000000067055,consent/consent.html,external-html,1,19582,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ilpd_bdex_btjx,NA
1244.0000001806766,NA,html-button-response,2,20831,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ilpd_bdex_btjx,NA
1793.00000006333,NA,html-button-response,3,24629,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ilpd_bdex_btjx,NA
2329.999999841675,NA,html-button-response,4,26965,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ilpd_bdex_btjx,NA
1260.0000000093132,NA,html-button-response,5,28230,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,1,NA,ilpd_bdex_btjx,1
4126.000000163913,NA,survey-text,6,32369,0.0-4.0,NA,NA,comment,NA,NA,NA,amzing,ilpd_bdex_btjx,NA
1246.0000000428408,NA,html-button-response,7,33621,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ilpd_bdex_btjx,NA
4060.8500000089407,recaptcha.html,external-html,0,4085,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ilzp_aeed_qode,NA
16066.63000001572,consent/consent.html,external-html,1,20187,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ilzp_aeed_qode,NA
2419.60999998264,NA,html-button-response,2,22610,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ilzp_aeed_qode,NA
11254.16999985464,NA,html-button-response,3,35869,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ilzp_aeed_qode,NA
5602.554999990389,NA,html-button-response,4,41474,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ilzp_aeed_qode,NA
10356.424999888986,NA,html-button-response,5,51835,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,simple,1,NA,ilzp_aeed_qode,0
11413.824999937788,NA,survey-text,6,63255,0.0-4.0,NA,NA,comment,NA,NA,NA,More blue orbs,ilzp_aeed_qode,NA
1313.300000037998,NA,html-button-response,7,64570,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ilzp_aeed_qode,NA
10014.985000016168,recaptcha.html,external-html,0,10156,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
23211.23500005342,consent/consent.html,external-html,1,33883,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
1653.8149998523295,NA,html-button-response,2,35539,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
4656.369999982417,NA,html-button-response,3,42198,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
4776.4850000385195,NA,html-button-response,4,46978,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
10036.390000022948,NA,html-button-response,5,57017,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,0,NA,ioxa_qlgz_erkv,0
13227.775000035763,NA,survey-text,6,70249,0.0-4.0,NA,NA,comment,NA,NA,NA,Nothing,ioxa_qlgz_erkv,NA
3408.5800000466406,NA,html-button-response,7,73659,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ioxa_qlgz_erkv,NA
14023.999999975786,recaptcha.html,external-html,0,14209,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,jdtg_xlqi_etka,NA
11527.000000001863,consent/consent.html,external-html,1,26051,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,jdtg_xlqi_etka,NA
1918.00000006333,NA,html-button-response,2,27976,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,jdtg_xlqi_etka,NA
3254.00000018999,NA,html-button-response,3,33235,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,jdtg_xlqi_etka,NA
3804.0000000037253,NA,html-button-response,4,37043,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,jdtg_xlqi_etka,NA
1915.000000037253,NA,html-button-response,5,38964,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,entropy,simple,1,NA,jdtg_xlqi_etka,1
10782.999999821186,NA,survey-text,6,49755,0.0-4.0,NA,NA,comment,NA,NA,NA,amzing,jdtg_xlqi_etka,NA
1590.000000083819,NA,html-button-response,7,51348,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,jdtg_xlqi_etka,NA
14987.925000023097,recaptcha.html,external-html,0,15000,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
9860.37000012584,consent/consent.html,external-html,1,24868,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
1699.5350001379848,NA,html-button-response,2,26570,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
2497.5099998991936,NA,html-button-response,3,31078,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
2537.4249999877065,NA,html-button-response,4,33618,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
2947.8899999521673,NA,html-button-response,5,36568,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,complex,1,NA,jzzg_jhge_nlzs,0
24145.399999804795,NA,survey-text,6,60719,0.0-4.0,NA,NA,comment,NA,NA,NA,contain balls and stars,jzzg_jhge_nlzs,NA
2519.3299998063594,NA,html-button-response,7,63240,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,jzzg_jhge_nlzs,NA
23479.29499996826,recaptcha.html,external-html,0,23495,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
13358.574999962002,consent/consent.html,external-html,1,36861,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
2247.2899998538196,NA,html-button-response,2,39112,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
2446.504999883473,NA,html-button-response,3,43561,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
3118.4349998366088,NA,html-button-response,4,46681,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
4658.254999900237,NA,html-button-response,5,51341,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,kpmf_mwnw_xwdb,0
6777.405000058934,NA,survey-text,6,58121,0.0-4.0,NA,NA,comment,NA,NA,NA,cantain different things,kpmf_mwnw_xwdb,NA
1818.7550001312047,NA,html-button-response,7,59941,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,kpmf_mwnw_xwdb,NA
19574.619999853894,recaptcha.html,external-html,0,19598,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,kpng_dagv_cozl,NA
10455.120000056922,consent/consent.html,external-html,1,30489,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,kpng_dagv_cozl,NA
1854.1049999184906,NA,html-button-response,2,32346,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,kpng_dagv_cozl,NA
6932.614999823272,NA,html-button-response,3,41294,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,kpng_dagv_cozl,NA
9277.075000107288,NA,html-button-response,4,50576,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,kpng_dagv_cozl,NA
10527.059999993071,NA,html-button-response,5,61105,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,type,simple,1,NA,kpng_dagv_cozl,0
29896.750000072643,NA,survey-text,6,91005,0.0-4.0,NA,NA,comment,NA,NA,NA,CONTAIN DIFFERENT ELEMENT,kpng_dagv_cozl,NA
5957.2699998971075,NA,html-button-response,7,96963,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,kpng_dagv_cozl,NA
21620.74000001303,recaptcha.html,external-html,0,21734,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
39543.0800000031,consent/consent.html,external-html,1,61341,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
56141.694999998435,NA,html-button-response,2,117492,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
11061.444999999367,NA,html-button-response,3,130560,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
208616.7949999799,NA,html-button-response,4,339189,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
10006.065000023227,NA,html-button-response,5,349203,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,1,NA,ksjk_avpf_dqfl,1
27142.654999974184,NA,survey-text,6,376355,0.0-4.0,NA,NA,comment,NA,NA,NA,"It looked more interesting than the other box, and he seemed excited.",ksjk_avpf_dqfl,NA
2059.6800000057556,NA,html-button-response,7,378418,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ksjk_avpf_dqfl,NA
13704.149999888614,recaptcha.html,external-html,0,13877,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
6013.180000009015,consent/consent.html,external-html,1,20394,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
1422.0300000160933,NA,html-button-response,2,21819,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
2189.344999846071,NA,html-button-response,3,26010,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
35229.97500002384,NA,html-button-response,4,61244,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
6244.8450000956655,NA,html-button-response,5,67491,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,1,NA,kwvm_zwlx_nxbs,1
15893.775000004098,NA,survey-text,6,83388,0.0-4.0,NA,NA,comment,NA,NA,NA,BECAUSE IT HAS DIFFERENT SHAPE THINGS,kwvm_zwlx_nxbs,NA
1062.7749999985099,NA,html-button-response,7,84452,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,kwvm_zwlx_nxbs,NA
4420.949999999721,recaptcha.html,external-html,0,4491,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,kxmd_stdh_wpua,NA
5732.70500000217,consent/consent.html,external-html,1,10233,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,kxmd_stdh_wpua,NA
1229.155000008177,NA,html-button-response,2,11466,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,kxmd_stdh_wpua,NA
12118.909999990137,NA,html-button-response,3,25588,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,kxmd_stdh_wpua,NA
8766.720000014175,NA,html-button-response,4,34357,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,kxmd_stdh_wpua,NA
13869.280000013532,NA,html-button-response,5,48231,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,kxmd_stdh_wpua,0
10455.320000008214,NA,survey-text,6,58688,0.0-4.0,NA,NA,comment,NA,NA,NA,becuase the box is full,kxmd_stdh_wpua,NA
2208.8349999976344,NA,html-button-response,7,60898,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,kxmd_stdh_wpua,NA
12332.894999999553,recaptcha.html,external-html,0,12541,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
13121.69499999436,consent/consent.html,external-html,1,25793,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
1568.6050000076648,NA,html-button-response,2,27373,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
18886.845000000903,NA,html-button-response,3,48273,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
13985.339999999269,NA,html-button-response,4,62262,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
36973.27499999665,NA,html-button-response,5,99238,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,0,NA,ldtm_ptii_dzzy,0
22242.695000008098,NA,survey-text,6,121507,0.0-4.0,NA,NA,comment,NA,NA,NA,I think he might looking for this box,ldtm_ptii_dzzy,NA
1461.1100000038277,NA,html-button-response,7,122972,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ldtm_ptii_dzzy,NA
17647.820000000138,recaptcha.html,external-html,0,17902,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,lgpk_mglt_qfws,NA
26111.509999999726,consent/consent.html,external-html,1,44813,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,lgpk_mglt_qfws,NA
1717.529999999897,NA,html-button-response,2,46534,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,lgpk_mglt_qfws,NA
